OTU,Phylum
OTU_51830,Bacillota
OTU_51831,Elusimicrobiota
OTU_51832,Spirochaetota
OTU_51833,Bacillota
OTU_51834,Spirochaetota
OTU_51835,Elusimicrobiota
OTU_51837,Bacillota
OTU_51838,Elusimicrobiota
OTU_51840,Spirochaetota
OTU_51841,Spirochaetota
OTU_51842,Spirochaetota
OTU_51843,Spirochaetota
OTU_51844,Elusimicrobiota
OTU_51845,Elusimicrobiota
OTU_51846,Elusimicrobiota
OTU_51847,Elusimicrobiota
OTU_51848,Spirochaetota
OTU_51849,Elusimicrobiota
OTU_51851,Elusimicrobiota
OTU_51852,Spirochaetota
OTU_51853,Bacillota
OTU_51856,Elusimicrobiota
OTU_51857,Elusimicrobiota
OTU_51858,Bacillota
OTU_51860,Spirochaetota
OTU_51861,Spirochaetota
OTU_51862,Elusimicrobiota
OTU_51863,Spirochaetota
OTU_51864,Spirochaetota
OTU_51865,Elusimicrobiota
OTU_51866,Elusimicrobiota
OTU_51867,Elusimicrobiota
OTU_51869,Spirochaetota
OTU_51871,Elusimicrobiota
OTU_51872,Bacillota
OTU_51873,Spirochaetota
OTU_51874,Spirochaetota
OTU_51875,Elusimicrobiota
OTU_51877,Elusimicrobiota
OTU_51878,Bacillota
OTU_51879,Spirochaetota
OTU_51881,Bacteroidota
OTU_51883,Elusimicrobiota
OTU_51885,Spirochaetota
OTU_51888,Spirochaetota
OTU_51889,Elusimicrobiota
OTU_51890,Spirochaetota
OTU_51891,Spirochaetota
OTU_51892,Elusimicrobiota
OTU_51893,Bacteroidota
OTU_51894,Spirochaetota
OTU_51896,Spirochaetota
OTU_51897,Spirochaetota
OTU_51898,Bacillota
OTU_51899,Bacillota
OTU_51901,Spirochaetota
OTU_51902,Spirochaetota
OTU_51903,Elusimicrobiota
OTU_51904,Bacillota
OTU_51905,Elusimicrobiota
OTU_51906,Elusimicrobiota
OTU_51907,Elusimicrobiota
OTU_51909,Spirochaetota
OTU_51910,Spirochaetota
OTU_51911,Bacteroidota
OTU_51912,Spirochaetota
OTU_51915,Spirochaetota
OTU_51916,Elusimicrobiota
OTU_51918,Bacteroidota
OTU_51919,Spirochaetota
OTU_51921,Elusimicrobiota
OTU_51922,Spirochaetota
OTU_51923,Spirochaetota
OTU_51924,Spirochaetota
OTU_51925,Bacillota
OTU_51926,Elusimicrobiota
OTU_51928,Spirochaetota
OTU_51930,Spirochaetota
OTU_51931,Spirochaetota
OTU_51933,Spirochaetota
OTU_51934,Elusimicrobiota
OTU_51935,Spirochaetota
OTU_51936,Elusimicrobiota
OTU_51937,Spirochaetota
OTU_51938,Pseudomonadota
OTU_51939,Spirochaetota
OTU_51941,Bacillota
OTU_51942,Bacillota
OTU_51945,Spirochaetota
OTU_51946,Spirochaetota
OTU_51948,Spirochaetota
OTU_51949,Bacteroidota
OTU_51950,Spirochaetota
OTU_51951,Pseudomonadota
OTU_51953,Spirochaetota
OTU_51954,Elusimicrobiota
OTU_51955,Bacteroidota
OTU_51956,Bacillota
OTU_51957,Elusimicrobiota
OTU_51958,Spirochaetota
OTU_51959,Elusimicrobiota
OTU_51963,Spirochaetota
OTU_51964,Spirochaetota
OTU_51965,Spirochaetota
OTU_51966,Spirochaetota
OTU_51967,Spirochaetota
OTU_51968,Bacillota
OTU_51970,Spirochaetota
OTU_51972,Elusimicrobiota
OTU_51974,Elusimicrobiota
OTU_51975,Spirochaetota
OTU_51976,Spirochaetota
OTU_51977,Spirochaetota
OTU_51978,Spirochaetota
OTU_51979,Spirochaetota
OTU_51980,Elusimicrobiota
OTU_51981,Elusimicrobiota
OTU_51982,Elusimicrobiota
OTU_51983,Elusimicrobiota
OTU_51984,Bacillota
OTU_51985,Spirochaetota
OTU_51987,Spirochaetota
OTU_51988,Spirochaetota
OTU_51989,Elusimicrobiota
OTU_51990,Spirochaetota
OTU_51991,Spirochaetota
OTU_51992,Spirochaetota
OTU_51993,Actinomycetota
OTU_51994,Spirochaetota
OTU_51995,Spirochaetota
OTU_51996,Elusimicrobiota
OTU_51997,Bacteroidota
OTU_51998,Spirochaetota
OTU_52000,Spirochaetota
OTU_52001,Elusimicrobiota
OTU_52002,Bacillota
OTU_52003,Spirochaetota
OTU_52004,Spirochaetota
OTU_52005,Spirochaetota
OTU_52006,Spirochaetota
OTU_52007,Elusimicrobiota
OTU_52009,Bacillota
OTU_52010,Bacillota
OTU_52011,Bacteroidota
OTU_52012,Spirochaetota
OTU_52013,Spirochaetota
OTU_52014,Spirochaetota
OTU_52017,Elusimicrobiota
OTU_52018,Elusimicrobiota
OTU_52019,Spirochaetota
OTU_52020,Elusimicrobiota
OTU_52021,Elusimicrobiota
OTU_52022,Elusimicrobiota
OTU_52024,Elusimicrobiota
OTU_52025,Bacteroidota
OTU_52026,Spirochaetota
OTU_52027,Elusimicrobiota
OTU_52028,Elusimicrobiota
OTU_52030,Spirochaetota
OTU_52031,Bacillota
OTU_52032,Bacillota
OTU_52033,Elusimicrobiota
OTU_52034,Bacteroidota
OTU_52035,Elusimicrobiota
OTU_52036,Elusimicrobiota
OTU_52037,Bacillota
OTU_52038,Elusimicrobiota
OTU_52039,Elusimicrobiota
OTU_52040,Spirochaetota
OTU_52041,Bacillota
OTU_52042,Bacillota
OTU_52043,Synergistota
OTU_52045,Bacillota
OTU_52046,Elusimicrobiota
OTU_52047,Spirochaetota
OTU_52048,Spirochaetota
OTU_52049,Planctomycetota
OTU_52050,Spirochaetota
OTU_52051,Spirochaetota
OTU_52053,Elusimicrobiota
OTU_52054,Bacteroidota
OTU_52055,Bacillota
OTU_52056,Elusimicrobiota
OTU_52057,Elusimicrobiota
OTU_52058,Elusimicrobiota
OTU_52059,Elusimicrobiota
OTU_52060,Spirochaetota
OTU_52061,Elusimicrobiota
OTU_52062,Elusimicrobiota
OTU_52063,Spirochaetota
OTU_52064,Spirochaetota
OTU_52065,Elusimicrobiota
OTU_52066,Spirochaetota
OTU_52067,Bacillota
OTU_52068,Elusimicrobiota
OTU_52069,Spirochaetota
OTU_52071,Spirochaetota
OTU_52072,Bacteroidota
OTU_52074,Spirochaetota
OTU_52075,Elusimicrobiota
OTU_52076,Bacillota
OTU_52077,Spirochaetota
OTU_52078,Elusimicrobiota
OTU_52079,Bacillota
OTU_52080,Pseudomonadota
OTU_52081,Spirochaetota
OTU_52082,Spirochaetota
OTU_52083,Bacillota
OTU_52084,Spirochaetota
OTU_52085,Bacillota
OTU_52087,Spirochaetota
OTU_52089,Elusimicrobiota
OTU_52090,Elusimicrobiota
OTU_52093,Spirochaetota
OTU_52094,Spirochaetota
OTU_52095,Spirochaetota
OTU_52096,Spirochaetota
OTU_52097,Spirochaetota
OTU_52098,Spirochaetota
OTU_52099,Spirochaetota
OTU_52100,Spirochaetota
OTU_52101,Elusimicrobiota
OTU_52103,Elusimicrobiota
OTU_52104,Spirochaetota
OTU_52105,Elusimicrobiota
OTU_52106,Elusimicrobiota
OTU_52108,Elusimicrobiota
OTU_52109,Spirochaetota
OTU_52113,Spirochaetota
OTU_52115,Bacillota
OTU_52117,Elusimicrobiota
OTU_52118,Elusimicrobiota
OTU_52119,Elusimicrobiota
OTU_52122,Spirochaetota
OTU_52123,Spirochaetota
OTU_52124,Spirochaetota
OTU_52125,Spirochaetota
OTU_52126,Bacteroidota
OTU_52127,Spirochaetota
OTU_52129,Bacillota
OTU_52130,Spirochaetota
OTU_52131,Bacillota
OTU_52132,Bacillota
OTU_52133,Spirochaetota
OTU_52134,Spirochaetota
OTU_52135,Elusimicrobiota
OTU_52136,Bacteroidota
OTU_52137,Spirochaetota
OTU_52138,Spirochaetota
OTU_52139,Spirochaetota
OTU_52141,Pseudomonadota
OTU_52142,Pseudomonadota
OTU_52143,Spirochaetota
OTU_52144,Bacillota
OTU_52145,Bacillota
OTU_52146,Spirochaetota
OTU_52147,Elusimicrobiota
OTU_52148,Spirochaetota
OTU_52149,Bacteroidota
OTU_52150,Bacteroidota
OTU_52151,Spirochaetota
OTU_52152,Spirochaetota
OTU_52153,Spirochaetota
OTU_52154,Bacillota
OTU_52155,Elusimicrobiota
OTU_52156,Spirochaetota
OTU_52157,Spirochaetota
OTU_52160,Spirochaetota
OTU_52161,Elusimicrobiota
OTU_52163,Spirochaetota
OTU_52164,Bacillota
OTU_52165,Spirochaetota
OTU_52166,Actinomycetota
OTU_52167,Spirochaetota
OTU_52169,Bacteroidota
OTU_52170,Actinomycetota
OTU_52172,Elusimicrobiota
OTU_52175,Spirochaetota
OTU_52176,Elusimicrobiota
OTU_52177,Pseudomonadota
OTU_52178,Spirochaetota
OTU_52179,Elusimicrobiota
OTU_52180,Elusimicrobiota
OTU_52181,Actinomycetota
OTU_52182,Spirochaetota
OTU_52183,Spirochaetota
OTU_52184,Elusimicrobiota
OTU_52185,Spirochaetota
OTU_52187,Spirochaetota
OTU_52188,Elusimicrobiota
OTU_52189,Elusimicrobiota
OTU_52190,Spirochaetota
OTU_52192,Spirochaetota
OTU_52193,Spirochaetota
OTU_52195,Spirochaetota
OTU_52196,Bacteroidota
OTU_52197,Elusimicrobiota
OTU_52200,Bacteroidota
OTU_52202,Elusimicrobiota
OTU_52203,Bacillota
OTU_52204,Elusimicrobiota
OTU_52205,Spirochaetota
OTU_52206,Bacteroidota
OTU_52207,Spirochaetota
OTU_52210,Bacteroidota
OTU_52214,Bacillota
OTU_52216,Elusimicrobiota
OTU_52217,Spirochaetota
OTU_52218,Spirochaetota
OTU_52219,Elusimicrobiota
OTU_52220,Spirochaetota
OTU_52221,Elusimicrobiota
OTU_52222,Bacillota
OTU_52223,Spirochaetota
OTU_52224,Elusimicrobiota
OTU_52225,Bacteroidota
OTU_52226,Bacteroidota
OTU_52227,Cyanobacteriota
OTU_52228,Cyanobacteriota
OTU_52231,Spirochaetota
OTU_52233,Elusimicrobiota
OTU_52234,Bacteroidota
OTU_52235,Elusimicrobiota
OTU_52236,Spirochaetota
OTU_52237,Bacillota
OTU_52238,Elusimicrobiota
OTU_52239,Bacillota
OTU_52240,Spirochaetota
OTU_52241,Spirochaetota
OTU_52242,Elusimicrobiota
OTU_52243,Spirochaetota
OTU_52244,Elusimicrobiota
OTU_52246,Spirochaetota
OTU_52248,Elusimicrobiota
OTU_52249,Bacillota
OTU_52251,Elusimicrobiota
OTU_52253,Elusimicrobiota
OTU_52256,Spirochaetota
OTU_52257,Elusimicrobiota
OTU_52258,Spirochaetota
OTU_52259,Spirochaetota
OTU_52263,Elusimicrobiota
OTU_52265,Spirochaetota
OTU_52266,Spirochaetota
OTU_52267,Spirochaetota
OTU_52268,Spirochaetota
OTU_52269,Elusimicrobiota
OTU_52272,Bacillota
OTU_52275,Spirochaetota
OTU_52276,Spirochaetota
OTU_52278,Spirochaetota
OTU_52279,Elusimicrobiota
OTU_52280,Elusimicrobiota
OTU_52281,Elusimicrobiota
OTU_52283,Bacillota
OTU_52284,Pseudomonadota
OTU_52288,Elusimicrobiota
OTU_52289,Bacillota
OTU_52290,Spirochaetota
OTU_52291,Bacillota
OTU_52293,Bacteroidota
OTU_52294,Spirochaetota
OTU_52295,Bacillota
OTU_52296,Bacillota
OTU_52297,Elusimicrobiota
OTU_52299,Spirochaetota
OTU_52303,Bacillota
OTU_52304,Elusimicrobiota
OTU_52306,Spirochaetota
OTU_52307,Elusimicrobiota
OTU_52309,Elusimicrobiota
OTU_52310,Bacillota
OTU_52311,Bacillota
OTU_52312,Elusimicrobiota
OTU_52313,Spirochaetota
OTU_52314,Synergistota
OTU_52315,Spirochaetota
OTU_52316,Spirochaetota
OTU_52317,Spirochaetota
OTU_52318,Spirochaetota
OTU_52319,Elusimicrobiota
OTU_52320,Spirochaetota
OTU_52321,Elusimicrobiota
OTU_52322,Bacillota
OTU_52324,Actinomycetota
OTU_52327,Actinomycetota
OTU_52329,Spirochaetota
OTU_52330,Spirochaetota
OTU_52331,Spirochaetota
OTU_52332,Bacteroidota
OTU_52333,Spirochaetota
OTU_52334,Spirochaetota
OTU_52335,Elusimicrobiota
OTU_52336,Bacillota
OTU_52337,Spirochaetota
OTU_52338,Spirochaetota
OTU_52340,Elusimicrobiota
OTU_52341,Spirochaetota
OTU_52342,Elusimicrobiota
OTU_52343,Bacillota
OTU_52344,Spirochaetota
OTU_52345,Spirochaetota
OTU_52347,Spirochaetota
OTU_52348,Elusimicrobiota
OTU_52349,Elusimicrobiota
OTU_52350,Elusimicrobiota
OTU_52351,Spirochaetota
OTU_52352,Bacteroidota
OTU_52354,Spirochaetota
OTU_52355,Elusimicrobiota
OTU_52359,Spirochaetota
OTU_52360,Spirochaetota
OTU_52361,Spirochaetota
OTU_52362,Spirochaetota
OTU_52364,Spirochaetota
OTU_52365,Bacillota
OTU_52366,Elusimicrobiota
OTU_52367,Bacillota
OTU_52368,Bacillota
OTU_52369,Bacillota
OTU_52370,Spirochaetota
OTU_52371,Elusimicrobiota
OTU_52372,Spirochaetota
OTU_52373,Spirochaetota
OTU_52374,Spirochaetota
OTU_52375,Elusimicrobiota
OTU_52377,Spirochaetota
OTU_52378,Elusimicrobiota
OTU_52379,Spirochaetota
OTU_52380,Elusimicrobiota
OTU_52381,Elusimicrobiota
OTU_52383,Elusimicrobiota
OTU_52384,Elusimicrobiota
OTU_52385,Actinomycetota
OTU_52386,Elusimicrobiota
OTU_52387,Spirochaetota
OTU_52388,Bacteroidota
OTU_52389,Spirochaetota
OTU_52390,Elusimicrobiota
OTU_52391,Spirochaetota
OTU_52392,Verrucomicrobiota
OTU_52393,Elusimicrobiota
OTU_52394,Actinomycetota
OTU_52395,Elusimicrobiota
OTU_52396,Pseudomonadota
OTU_52397,Pseudomonadota
OTU_52399,Bacillota
OTU_52400,Spirochaetota
OTU_52401,Spirochaetota
OTU_52404,Spirochaetota
OTU_52405,Elusimicrobiota
OTU_52406,Bacillota
OTU_52407,Spirochaetota
OTU_52408,Bacillota
OTU_52409,Spirochaetota
OTU_52410,Spirochaetota
OTU_52411,Spirochaetota
OTU_52412,Spirochaetota
OTU_52413,Bacillota
OTU_52414,Elusimicrobiota
OTU_52416,Elusimicrobiota
OTU_52418,Elusimicrobiota
OTU_52419,Elusimicrobiota
OTU_52420,Elusimicrobiota
OTU_52421,Spirochaetota
OTU_52422,Elusimicrobiota
OTU_52423,Bacteroidota
OTU_52425,Elusimicrobiota
OTU_52426,Elusimicrobiota
OTU_52427,Spirochaetota
OTU_52430,Elusimicrobiota
OTU_52431,Spirochaetota
OTU_52432,Spirochaetota
OTU_52433,Spirochaetota
OTU_52435,Elusimicrobiota
OTU_52436,Elusimicrobiota
OTU_52437,Spirochaetota
OTU_52440,Elusimicrobiota
OTU_52441,Spirochaetota
OTU_52442,Planctomycetota
OTU_52443,Elusimicrobiota
OTU_52444,Bacteroidota
OTU_52445,Spirochaetota
OTU_52446,Elusimicrobiota
OTU_52447,Spirochaetota
OTU_52448,Elusimicrobiota
OTU_52451,Bacillota
OTU_52452,Bacillota
OTU_52454,Bacillota
OTU_52455,Pseudomonadota
OTU_52456,Elusimicrobiota
OTU_52458,Elusimicrobiota
OTU_52459,Elusimicrobiota
OTU_52460,Spirochaetota
OTU_52462,Spirochaetota
OTU_52465,Bacteroidota
OTU_52466,Spirochaetota
OTU_52468,Spirochaetota
OTU_52469,Pseudomonadota
OTU_52470,Bacteroidota
OTU_52471,Elusimicrobiota
OTU_52472,Pseudomonadota
OTU_52473,Spirochaetota
OTU_52474,Elusimicrobiota
OTU_52475,Pseudomonadota
OTU_52477,Spirochaetota
OTU_52480,Bacteroidota
OTU_52481,Spirochaetota
OTU_52482,Spirochaetota
OTU_52487,Spirochaetota
OTU_52488,Spirochaetota
OTU_52489,Bacillota
OTU_52490,Spirochaetota
OTU_52491,Elusimicrobiota
OTU_52494,Spirochaetota
OTU_52495,Elusimicrobiota
OTU_52496,Spirochaetota
OTU_52497,Bacteroidota
OTU_52498,Bacteroidota
OTU_52499,Spirochaetota
OTU_52500,Elusimicrobiota
OTU_52501,Spirochaetota
OTU_52504,Spirochaetota
OTU_52505,Spirochaetota
OTU_52506,Spirochaetota
OTU_52507,Spirochaetota
OTU_52508,Spirochaetota
OTU_52509,Spirochaetota
OTU_52510,Spirochaetota
OTU_52512,Spirochaetota
OTU_52514,Bacillota
OTU_52515,Spirochaetota
OTU_52516,Spirochaetota
OTU_52517,Elusimicrobiota
OTU_52518,Spirochaetota
OTU_52519,Pseudomonadota
OTU_52520,Spirochaetota
OTU_52523,Spirochaetota
OTU_52524,Spirochaetota
OTU_52526,Bacillota
OTU_52528,Elusimicrobiota
OTU_52529,Elusimicrobiota
OTU_52533,Elusimicrobiota
OTU_52535,Bacillota
OTU_52537,Elusimicrobiota
OTU_52538,Spirochaetota
OTU_52539,Elusimicrobiota
OTU_52540,Bacillota
OTU_52541,Spirochaetota
OTU_52542,Spirochaetota
OTU_52543,Spirochaetota
OTU_52544,Spirochaetota
OTU_52547,Spirochaetota
OTU_52548,Elusimicrobiota
OTU_52549,Spirochaetota
OTU_52551,Spirochaetota
OTU_52554,Spirochaetota
OTU_52555,Elusimicrobiota
OTU_52556,Spirochaetota
OTU_52557,Bacillota
OTU_52558,Spirochaetota
OTU_52559,Spirochaetota
OTU_52560,Spirochaetota
OTU_52566,Spirochaetota
OTU_52567,Planctomycetota
OTU_52568,Synergistota
OTU_52569,Elusimicrobiota
OTU_52570,Elusimicrobiota
OTU_52571,Spirochaetota
OTU_52572,Bacteroidota
OTU_52573,Elusimicrobiota
OTU_52574,Elusimicrobiota
OTU_52575,Spirochaetota
OTU_52576,Spirochaetota
OTU_52577,Bacillota
OTU_52578,Bacteroidota
OTU_52579,Spirochaetota
OTU_52580,Spirochaetota
OTU_52581,Spirochaetota
OTU_52582,Spirochaetota
OTU_52583,Spirochaetota
OTU_52585,Elusimicrobiota
OTU_52587,Elusimicrobiota
OTU_52589,Elusimicrobiota
OTU_52592,Bacteroidota
OTU_52593,Pseudomonadota
OTU_52594,Spirochaetota
OTU_52595,Spirochaetota
OTU_52597,Bacteroidota
OTU_52598,Spirochaetota
OTU_52603,Elusimicrobiota
OTU_52605,Spirochaetota
OTU_52606,Bacillota
OTU_52607,Bacillota
OTU_52610,Bacteroidota
OTU_52611,Bacteroidota
OTU_52612,Elusimicrobiota
OTU_52615,Elusimicrobiota
OTU_52617,Elusimicrobiota
OTU_52618,Spirochaetota
OTU_52619,Bacillota
OTU_52620,Elusimicrobiota
OTU_52621,Bacillota
OTU_52622,Bacillota
OTU_52624,Elusimicrobiota
OTU_52625,Elusimicrobiota
OTU_52626,Bacillota
OTU_52627,Spirochaetota
OTU_52629,Spirochaetota
OTU_52630,Spirochaetota
OTU_52631,Bacillota
OTU_52632,Bacteroidota
OTU_52633,Elusimicrobiota
OTU_52634,Bacillota
OTU_52635,Elusimicrobiota
OTU_52637,Elusimicrobiota
OTU_52638,Elusimicrobiota
OTU_52639,Elusimicrobiota
OTU_52641,Spirochaetota
OTU_52642,Spirochaetota
OTU_52645,Spirochaetota
OTU_52647,Spirochaetota
OTU_52648,Spirochaetota
OTU_52650,Elusimicrobiota
OTU_52651,Elusimicrobiota
OTU_52653,Elusimicrobiota
OTU_52654,Elusimicrobiota
OTU_52656,Elusimicrobiota
OTU_52658,Spirochaetota
OTU_52659,Elusimicrobiota
OTU_52665,Pseudomonadota
OTU_52666,Spirochaetota
OTU_52667,Spirochaetota
OTU_52668,Spirochaetota
OTU_52669,Bacillota
OTU_52670,Spirochaetota
OTU_52671,Spirochaetota
OTU_52672,Spirochaetota
OTU_52673,Bacillota
OTU_52674,Spirochaetota
OTU_52675,Spirochaetota
OTU_52676,Bacteroidota
OTU_52679,Spirochaetota
OTU_52680,Elusimicrobiota
OTU_52681,Planctomycetota
OTU_52683,Pseudomonadota
OTU_52684,Elusimicrobiota
OTU_52685,Elusimicrobiota
OTU_52686,Spirochaetota
OTU_52687,Spirochaetota
OTU_52688,Elusimicrobiota
OTU_52689,Spirochaetota
OTU_52690,Spirochaetota
OTU_52691,Elusimicrobiota
OTU_52692,Bacillota
OTU_52693,Bacillota
OTU_52694,Bacillota
OTU_52695,Bacillota
OTU_52696,Elusimicrobiota
OTU_52697,Elusimicrobiota
OTU_52698,Elusimicrobiota
OTU_52699,Elusimicrobiota
OTU_52702,Spirochaetota
OTU_52704,Spirochaetota
OTU_52706,Elusimicrobiota
OTU_52707,Elusimicrobiota
OTU_52708,Synergistota
OTU_52709,Elusimicrobiota
OTU_52712,Spirochaetota
OTU_52713,Bacteroidota
OTU_52715,Bacteroidota
OTU_52716,Spirochaetota
OTU_52717,Spirochaetota
OTU_52718,Bacillota
OTU_52719,Spirochaetota
OTU_52722,Elusimicrobiota
OTU_52723,Pseudomonadota
OTU_52726,Elusimicrobiota
OTU_52730,Spirochaetota
OTU_52732,Bacillota
OTU_52733,Actinomycetota
OTU_52735,Spirochaetota
OTU_52736,Spirochaetota
OTU_52739,Elusimicrobiota
OTU_52740,Spirochaetota
OTU_52741,Bacteroidota
OTU_52743,Spirochaetota
OTU_52744,Elusimicrobiota
OTU_52745,Spirochaetota
OTU_52746,Spirochaetota
OTU_52747,Bacteroidota
OTU_52750,Spirochaetota
OTU_52751,Elusimicrobiota
OTU_52752,Elusimicrobiota
OTU_52753,Spirochaetota
OTU_52754,Spirochaetota
OTU_52755,Spirochaetota
OTU_52757,Spirochaetota
OTU_52758,Spirochaetota
OTU_52759,Spirochaetota
OTU_52760,Spirochaetota
OTU_52761,Spirochaetota
OTU_52762,Elusimicrobiota
OTU_52763,Spirochaetota
OTU_52764,Pseudomonadota
OTU_52765,Spirochaetota
OTU_52766,Elusimicrobiota
OTU_52768,Bacillota
OTU_52769,Bacillota
OTU_52770,Elusimicrobiota
OTU_52772,Spirochaetota
OTU_52773,Spirochaetota
OTU_52776,Elusimicrobiota
OTU_52777,Elusimicrobiota
OTU_52778,Elusimicrobiota
OTU_52779,Bacillota
OTU_52782,Elusimicrobiota
OTU_52784,Elusimicrobiota
OTU_52786,Elusimicrobiota
OTU_52788,Spirochaetota
OTU_52790,Spirochaetota
OTU_52792,Bacteroidota
OTU_52793,Bacteroidota
OTU_52795,Synergistota
OTU_52796,Spirochaetota
OTU_52797,Spirochaetota
OTU_52798,Spirochaetota
OTU_52799,Spirochaetota
OTU_52800,Bacteroidota
OTU_52804,Bacteroidota
OTU_52805,Spirochaetota
OTU_52809,Spirochaetota
OTU_52810,Pseudomonadota
OTU_52811,Elusimicrobiota
OTU_52812,Spirochaetota
OTU_52814,Elusimicrobiota
OTU_52816,Spirochaetota
OTU_52817,Elusimicrobiota
OTU_52818,Bacteroidota
OTU_52820,Spirochaetota
OTU_52821,Spirochaetota
OTU_52822,Bacillota
OTU_52823,Bacillota
OTU_52824,Spirochaetota
OTU_52825,Spirochaetota
OTU_52826,Elusimicrobiota
OTU_52827,Bacillota
OTU_52828,Elusimicrobiota
OTU_52829,Bacillota
OTU_52830,Bacillota
OTU_52831,Elusimicrobiota
OTU_52832,Elusimicrobiota
OTU_52833,Spirochaetota
OTU_52834,Spirochaetota
OTU_52836,Bacillota
OTU_52837,Elusimicrobiota
OTU_52839,Elusimicrobiota
OTU_52841,Spirochaetota
OTU_52844,Spirochaetota
OTU_52845,Bacteroidota
OTU_52846,Spirochaetota
OTU_52847,Spirochaetota
OTU_52848,Elusimicrobiota
OTU_52849,Bacteroidota
OTU_52850,Spirochaetota
OTU_52851,Elusimicrobiota
OTU_52852,Bacillota
OTU_52854,Spirochaetota
OTU_52855,Elusimicrobiota
OTU_52856,Spirochaetota
OTU_52857,Elusimicrobiota
OTU_52858,Spirochaetota
OTU_52859,Elusimicrobiota
OTU_52860,Elusimicrobiota
OTU_52861,Spirochaetota
OTU_52862,Bacteroidota
OTU_52863,Spirochaetota
OTU_52864,Spirochaetota
OTU_52865,Spirochaetota
OTU_52866,Bacillota
OTU_52867,Elusimicrobiota
OTU_52868,Elusimicrobiota
OTU_52869,Spirochaetota
OTU_52870,Actinomycetota
OTU_52871,Bacteroidota
OTU_52872,Spirochaetota
OTU_52873,Spirochaetota
OTU_52874,Spirochaetota
OTU_52875,Bacillota
OTU_52878,Bacteroidota
OTU_52879,Spirochaetota
OTU_52880,Spirochaetota
OTU_52881,Spirochaetota
OTU_52884,Elusimicrobiota
OTU_52886,Spirochaetota
OTU_52889,Spirochaetota
OTU_52890,Elusimicrobiota
OTU_52891,Elusimicrobiota
OTU_52892,Spirochaetota
OTU_52893,Elusimicrobiota
OTU_52895,Spirochaetota
OTU_52896,Spirochaetota
OTU_52897,Pseudomonadota
OTU_52898,Elusimicrobiota
OTU_52900,Spirochaetota
OTU_52901,Spirochaetota
OTU_52902,Spirochaetota
OTU_52903,Bacteroidota
OTU_52904,Spirochaetota
OTU_52905,Spirochaetota
OTU_52907,Spirochaetota
OTU_52908,Spirochaetota
OTU_52910,Elusimicrobiota
OTU_52913,Spirochaetota
OTU_52914,Spirochaetota
OTU_52916,Bacillota
OTU_52917,Spirochaetota
OTU_52918,Spirochaetota
OTU_52919,Bacteroidota
OTU_52921,Bacillota
OTU_52922,Elusimicrobiota
OTU_52923,Spirochaetota
OTU_52924,Spirochaetota
OTU_52925,Bacteroidota
OTU_52926,Spirochaetota
OTU_52927,Spirochaetota
OTU_52929,Elusimicrobiota
OTU_52930,Elusimicrobiota
OTU_52931,Bacillota
OTU_52932,Elusimicrobiota
OTU_52933,Spirochaetota
OTU_52935,Elusimicrobiota
OTU_52936,Elusimicrobiota
OTU_52937,Spirochaetota
OTU_52938,Spirochaetota
OTU_52940,Spirochaetota
OTU_52941,Bacillota
OTU_52942,Spirochaetota
OTU_52943,Spirochaetota
OTU_52945,Elusimicrobiota
OTU_52946,Elusimicrobiota
OTU_52947,Pseudomonadota
OTU_52948,Elusimicrobiota
OTU_52949,Bacillota
OTU_52950,Elusimicrobiota
OTU_52951,Bacteroidota
OTU_52952,Spirochaetota
OTU_52953,Spirochaetota
OTU_52954,Spirochaetota
OTU_52955,Spirochaetota
OTU_52956,Elusimicrobiota
OTU_52957,Elusimicrobiota
OTU_52958,Elusimicrobiota
OTU_52959,Actinomycetota
OTU_52960,Spirochaetota
OTU_52961,Spirochaetota
OTU_52962,Bacillota
OTU_52965,Spirochaetota
OTU_52966,Elusimicrobiota
OTU_52967,Spirochaetota
OTU_52968,Bacillota
OTU_52969,Spirochaetota
OTU_52970,Elusimicrobiota
OTU_52971,Spirochaetota
OTU_52972,Elusimicrobiota
OTU_52973,Spirochaetota
OTU_52974,Actinomycetota
OTU_52975,Spirochaetota
OTU_52976,Spirochaetota
OTU_52977,Elusimicrobiota
OTU_52978,Bacteroidota
OTU_52979,Bacteroidota
OTU_52980,Bacillota
OTU_52981,Bacteroidota
OTU_52982,Elusimicrobiota
OTU_52983,Spirochaetota
OTU_52984,Spirochaetota
OTU_52985,Elusimicrobiota
OTU_52986,Elusimicrobiota
OTU_52987,Spirochaetota
OTU_52989,Planctomycetota
OTU_52990,Actinomycetota
OTU_52991,Spirochaetota
OTU_52995,Elusimicrobiota
OTU_52997,Elusimicrobiota
OTU_52998,Elusimicrobiota
OTU_52999,Elusimicrobiota
OTU_53000,Elusimicrobiota
OTU_53001,Bacillota
OTU_53002,Bacillota
OTU_53003,Bacteroidota
OTU_53004,Pseudomonadota
OTU_53005,Spirochaetota
OTU_53007,Spirochaetota
OTU_53009,Bacteroidota
OTU_53010,Spirochaetota
OTU_53011,Spirochaetota
OTU_53012,Elusimicrobiota
OTU_53014,Spirochaetota
OTU_53015,Elusimicrobiota
OTU_53016,Bacteroidota
OTU_53017,Bacillota
OTU_53018,Elusimicrobiota
OTU_53019,Spirochaetota
OTU_53020,Spirochaetota
OTU_53023,Spirochaetota
OTU_53024,Bacteroidota
OTU_53026,Elusimicrobiota
OTU_53027,Spirochaetota
OTU_53028,Spirochaetota
