gene_id	fh1	fh2	hf3	ref1	ref2	ref3
"estExt_Genewise1Plus.C_1_t50009"	15	5	4	15	1	7
"estExt_Genewise1Plus.C_1_t50042"	10	2	2	7	1	7
"estExt_Genewise1Plus.C_1_t50074"	4	1	1	2	0	0
"estExt_Genewise1Plus.C_1_t50084"	56	25	21	31	15	10
"estExt_Genewise1Plus.C_1_t50106"	8	4	3	11	5	3
"estExt_Genewise1Plus.C_1_t50115"	3	0	1	6	1	2
"estExt_Genewise1Plus.C_1_t50179"	1	0	0	0	0	0
"estExt_Genewise1Plus.C_1_t50180"	11	6	2	8	5	2
"estExt_Genewise1Plus.C_1_t50198"	22	5	4	27	6	11
"estExt_Genewise1Plus.C_1_t50205"	25	8	11	12	4	5
"estExt_Genewise1Plus.C_1_t50208"	13	1	6	16	6	13
"estExt_Genewise1Plus.C_1_t50228"	41	15	8	17	7	11
"estExt_Genewise1Plus.C_1_t50248"	29	8	8	20	6	7
"estExt_Genewise1Plus.C_1_t50251"	103	39	22	56	16	32
"estExt_Genewise1Plus.C_1_t50267"	6	0	1	14	1	0
"estExt_Genewise1Plus.C_1_t50400"	1	1	0	2	0	1
"estExt_Genewise1Plus.C_1_t50422"	7	2	1	4	3	1
"estExt_Genewise1Plus.C_1_t50429"	12	2	7	13	4	4
"estExt_Genewise1Plus.C_1_t50454"	23	13	10	30	9	15
"estExt_Genewise1Plus.C_1_t50471"	20	5	5	36	8	15
"estExt_Genewise1Plus.C_1_t50474"	9	2	2	14	5	5
"estExt_Genewise1Plus.C_1_t60002"	1	0	0	1	0	0
"estExt_Genewise1Plus.C_1_t60025"	4	4	0	4	0	1
"estExt_Genewise1Plus.C_1_t60041"	15	2	4	12	3	3
"estExt_Genewise1Plus.C_200049"	5	1	3	7	1	4
"estExt_Genewise1Plus.C_200062"	20	7	1	12	3	6
"estExt_Genewise1Plus.C_200163"	1	1	1	3	1	0
"estExt_Genewise1Plus.C_200186"	1	1	1	2	1	2
"estExt_Genewise1Plus.C_200245"	5	2	0	5	2	1
"estExt_Genewise1Plus.C_200265"	8	4	0	3	5	6
"estExt_Genewise1Plus.C_200308"	5	2	1	11	3	3
"estExt_Genewise1Plus.C_200352"	2	0	0	4	1	2
"estExt_Genewise1Plus.C_200359"	171	57	58	33	12	10
"estExt_Genewise1Plus.C_200396"	6	2	1	7	4	3
"estExt_Genewise1Plus.C_200398"	48	13	16	52	18	20
"estExt_Genewise1Plus.C_210083"	2	0	2	0	1	0
"estExt_Genewise1Plus.C_210091"	20	5	9	37	11	13
"estExt_Genewise1Plus.C_210143"	28	9	8	30	4	7
"estExt_Genewise1Plus.C_210163"	5	1	0	4	0	4
"estExt_Genewise1Plus.C_210184"	6	1	0	4	1	1
"estExt_Genewise1Plus.C_210225"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_220146"	15	6	11	17	3	3
"estExt_Genewise1Plus.C_220186"	1	0	0	1	0	0
"estExt_Genewise1Plus.C_220195"	11	2	4	11	3	6
"estExt_Genewise1Plus.C_220250"	2	3	3	3	1	1
"estExt_Genewise1Plus.C_220258"	3	1	0	1	0	1
"estExt_Genewise1Plus.C_230018"	15	4	4	22	6	2
"estExt_Genewise1Plus.C_230059"	1	1	0	1	0	1
"estExt_Genewise1Plus.C_230087"	9	2	3	10	3	1
"estExt_Genewise1Plus.C_230115"	3	1	2	2	1	1
"estExt_Genewise1Plus.C_230148"	32	3	3	9	1	4
"estExt_Genewise1Plus.C_230159"	0	0	0	0	1	0
"estExt_Genewise1Plus.C_240028"	1	1	0	3	0	0
"estExt_Genewise1Plus.C_240086"	0	0	0	3	1	1
"estExt_Genewise1Plus.C_240118"	20	7	6	50	16	13
"estExt_Genewise1Plus.C_250074"	45	10	12	42	17	18
"estExt_Genewise1Plus.C_250119"	21	7	8	17	4	5
"estExt_Genewise1Plus.C_250241"	8	5	0	5	3	4
"estExt_Genewise1Plus.C_260017"	36	7	5	46	19	5
"estExt_Genewise1Plus.C_260138"	1	0	0	1	0	0
"estExt_Genewise1Plus.C_260154"	2	0	0	1	0	0
"estExt_Genewise1Plus.C_260206"	1	0	0	0	0	0
"estExt_Genewise1Plus.C_260218"	21	2	8	23	11	9
"estExt_Genewise1Plus.C_270025"	3	0	1	4	2	2
"estExt_Genewise1Plus.C_270118"	1	1	0	0	0	0
"estExt_Genewise1Plus.C_270187"	13	11	3	10	7	3
"estExt_Genewise1Plus.C_270199"	1	0	0	5	2	1
"estExt_Genewise1Plus.C_280002"	4	1	0	8	1	1
"estExt_Genewise1Plus.C_280012"	9	3	1	3	0	0
"estExt_Genewise1Plus.C_280015"	2	0	1	1	0	0
"estExt_Genewise1Plus.C_280068"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_280165"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_280186"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_290160"	3	2	3	9	2	1
"estExt_Genewise1Plus.C_290193"	91	31	19	57	20	25
"estExt_Genewise1Plus.C_290197"	0	0	1	3	1	1
"estExt_Genewise1Plus.C_290235"	16	5	5	11	11	4
"estExt_Genewise1Plus.C_2_t10036"	29	15	7	20	6	7
"estExt_Genewise1Plus.C_2_t10082"	31	13	17	39	5	15
"estExt_Genewise1Plus.C_2_t10094"	8	1	0	9	1	1
"estExt_Genewise1Plus.C_2_t10106"	74	22	24	41	11	6
"estExt_Genewise1Plus.C_2_t10122"	23	7	6	20	9	6
"estExt_Genewise1Plus.C_2_t10132"	13	5	3	18	4	6
"estExt_Genewise1Plus.C_2_t10160"	18	5	6	20	2	8
"estExt_Genewise1Plus.C_2_t10209"	9	2	4	7	1	4
"estExt_Genewise1Plus.C_2_t10283"	2	0	0	4	2	0
"estExt_Genewise1Plus.C_2_t10290"	69	21	25	82	24	20
"estExt_Genewise1Plus.C_2_t10308"	0	0	0	1	0	0
"estExt_Genewise1Plus.C_2_t10317"	24	11	9	27	12	6
"estExt_Genewise1Plus.C_2_t10332"	47	10	12	40	11	19
"estExt_Genewise1Plus.C_2_t10398"	3	3	3	2	2	2
"estExt_Genewise1Plus.C_2_t10416"	6	1	0	3	1	0
"estExt_Genewise1Plus.C_2_t10435"	6	4	6	16	3	6
"estExt_Genewise1Plus.C_2_t10491"	6	3	4	11	3	4
"estExt_Genewise1Plus.C_2_t20005"	8	2	0	0	0	0
"estExt_Genewise1Plus.C_2_t20016"	5	1	0	2	0	0
"estExt_Genewise1Plus.C_2_t20038"	30	6	6	15	0	5
"estExt_Genewise1Plus.C_2_t20055"	17	13	4	20	7	7
"estExt_Genewise1Plus.C_2_t20097"	5	0	1	12	1	3
"estExt_Genewise1Plus.C_2_t20209"	40	14	10	30	9	1
"estExt_Genewise1Plus.C_2_t20272"	5	3	1	0	0	1
"estExt_Genewise1Plus.C_2_t20287"	3	3	3	4	2	3
"estExt_Genewise1Plus.C_2_t20331"	18	6	6	14	4	6
"estExt_Genewise1Plus.C_2_t20399"	10	2	4	12	6	6
"estExt_Genewise1Plus.C_2_t20438"	2	1	0	1	0	0
"estExt_Genewise1Plus.C_2_t20471"	4	1	1	1	2	2
"estExt_Genewise1Plus.C_2_t30010"	5	3	2	9	5	4
"estExt_Genewise1Plus.C_2_t30083"	27	9	5	11	5	6
"estExt_Genewise1Plus.C_2_t30088"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_2_t30092"	5	3	6	12	10	5
"estExt_Genewise1Plus.C_2_t30096"	14	5	2	12	5	4
"estExt_Genewise1Plus.C_2_t30101"	12	3	4	22	3	7
"estExt_Genewise1Plus.C_2_t30118"	7	3	1	7	1	1
"estExt_Genewise1Plus.C_2_t30151"	13	6	7	13	3	3
"estExt_Genewise1Plus.C_2_t30168"	12	1	2	4	1	2
"estExt_Genewise1Plus.C_2_t30187"	17	1	6	15	7	4
"estExt_Genewise1Plus.C_2_t30198"	3	1	3	9	6	2
"estExt_Genewise1Plus.C_2_t30215"	23	10	3	20	7	9
"estExt_Genewise1Plus.C_2_t30241"	1	0	1	4	0	0
"estExt_Genewise1Plus.C_2_t30246"	1	0	2	1	1	1
"estExt_Genewise1Plus.C_2_t30247"	15	7	8	12	3	3
"estExt_Genewise1Plus.C_2_t30280"	21	8	8	20	9	9
"estExt_Genewise1Plus.C_2_t30286"	96	32	23	23	8	12
"estExt_Genewise1Plus.C_2_t30338"	16	10	3	23	4	10
"estExt_Genewise1Plus.C_2_t30343"	4	1	1	2	1	2
"estExt_Genewise1Plus.C_2_t30371"	43	10	12	41	7	16
"estExt_Genewise1Plus.C_2_t30410"	6	4	5	7	1	1
"estExt_Genewise1Plus.C_2_t30453"	32	11	6	34	13	9
"estExt_Genewise1Plus.C_2_t30459"	20	7	10	23	12	10
"estExt_Genewise1Plus.C_2_t30465"	17	4	6	19	6	2
"estExt_Genewise1Plus.C_2_t30473"	16	10	5	12	5	5
"estExt_Genewise1Plus.C_2_t30487"	11	6	7	18	5	7
"estExt_Genewise1Plus.C_2_t30491"	13	9	5	10	5	9
"estExt_Genewise1Plus.C_2_t30498"	3	1	1	2	0	1
"estExt_Genewise1Plus.C_2_t40014"	9	2	5	7	6	1
"estExt_Genewise1Plus.C_2_t40040"	4	1	1	10	1	1
"estExt_Genewise1Plus.C_2_t40073"	7	2	2	2	1	0
"estExt_Genewise1Plus.C_2_t40090"	2	4	4	10	2	2
"estExt_Genewise1Plus.C_2_t40124"	6	2	0	2	1	1
"estExt_Genewise1Plus.C_2_t40192"	6	4	0	8	3	1
"estExt_Genewise1Plus.C_2_t40198"	7	0	3	5	2	2
"estExt_Genewise1Plus.C_2_t40201"	31	7	8	32	13	9
"estExt_Genewise1Plus.C_2_t40229"	23	7	12	29	6	12
"estExt_Genewise1Plus.C_2_t40231"	13	3	8	14	3	5
"estExt_Genewise1Plus.C_2_t40238"	26	7	10	20	5	8
"estExt_Genewise1Plus.C_2_t40246"	1	1	0	1	0	0
"estExt_Genewise1Plus.C_2_t40358"	26	9	5	32	8	10
"estExt_Genewise1Plus.C_2_t40380"	16	6	8	9	7	6
"estExt_Genewise1Plus.C_2_t40445"	16	3	6	17	12	14
"estExt_Genewise1Plus.C_2_t50057"	20	8	4	14	2	8
"estExt_Genewise1Plus.C_2_t50070"	4	3	3	5	2	6
"estExt_Genewise1Plus.C_2_t50092"	6	1	4	13	3	0
"estExt_Genewise1Plus.C_300014"	25	9	7	17	4	9
"estExt_Genewise1Plus.C_300020"	30	9	10	24	10	12
"estExt_Genewise1Plus.C_300030"	11	5	1	92	25	24
"estExt_Genewise1Plus.C_300047"	1	0	0	4	0	2
"estExt_Genewise1Plus.C_300051"	16	5	3	11	4	8
"estExt_Genewise1Plus.C_300055"	0	0	0	0	0	1
"estExt_Genewise1Plus.C_300082"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_300095"	18	6	5	20	12	11
"estExt_Genewise1Plus.C_300184"	1	0	0	1	0	0
"estExt_Genewise1Plus.C_310017"	13	4	2	15	3	4
"estExt_Genewise1Plus.C_310031"	25	14	5	27	5	6
"estExt_Genewise1Plus.C_310067"	3	0	0	3	0	0
"estExt_Genewise1Plus.C_310071"	10	3	0	12	2	4
"estExt_Genewise1Plus.C_310140"	22	4	12	36	9	10
"estExt_Genewise1Plus.C_310157"	4	2	0	5	1	3
"estExt_Genewise1Plus.C_310164"	8	7	3	19	4	5
"estExt_Genewise1Plus.C_320075"	7	4	2	7	4	2
"estExt_Genewise1Plus.C_320108"	2	1	1	2	1	1
"estExt_Genewise1Plus.C_330029"	52	14	12	33	11	22
"estExt_Genewise1Plus.C_330064"	0	0	2	1	1	0
"estExt_Genewise1Plus.C_330078"	38	13	6	46	14	15
"estExt_Genewise1Plus.C_330092"	3	2	2	5	2	2
"estExt_Genewise1Plus.C_330101"	190	57	60	110	37	49
"estExt_Genewise1Plus.C_330118"	9	0	3	3	2	1
"estExt_Genewise1Plus.C_330150"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_350021"	104	26	31	104	35	34
"estExt_Genewise1Plus.C_350033"	1	0	1	2	0	1
"estExt_Genewise1Plus.C_350075"	26	9	11	27	4	7
"estExt_Genewise1Plus.C_350082"	3	0	0	2	0	0
"estExt_Genewise1Plus.C_350096"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_350116"	10	4	3	12	5	2
"estExt_Genewise1Plus.C_350124"	1	0	0	2	2	0
"estExt_Genewise1Plus.C_350137"	1	0	0	1	1	0
"estExt_Genewise1Plus.C_350142"	35	14	9	45	13	13
"estExt_Genewise1Plus.C_360012"	6	0	2	0	1	0
"estExt_Genewise1Plus.C_360018"	3	1	0	1	0	0
"estExt_Genewise1Plus.C_360057"	0	0	0	1	0	0
"estExt_Genewise1Plus.C_360151"	15	1	4	17	9	3
"estExt_Genewise1Plus.C_360208"	0	0	0	1	0	0
"estExt_Genewise1Plus.C_360221"	1	1	0	1	0	1
"estExt_Genewise1Plus.C_370030"	2	0	0	2	0	1
"estExt_Genewise1Plus.C_370033"	23	7	8	17	6	5
"estExt_Genewise1Plus.C_370059"	1	0	0	0	0	0
"estExt_Genewise1Plus.C_380008"	2	0	2	0	0	0
"estExt_Genewise1Plus.C_390006"	3	2	1	3	0	1
"estExt_Genewise1Plus.C_390068"	2	1	3	13	6	9
"estExt_Genewise1Plus.C_390083"	2	0	0	0	0	0
"estExt_Genewise1Plus.C_3_t10014"	13	5	5	15	7	6
"estExt_Genewise1Plus.C_3_t10055"	38	14	16	61	17	18
"estExt_Genewise1Plus.C_3_t10064"	176	51	57	145	55	59
"estExt_Genewise1Plus.C_3_t10100"	3	0	1	2	1	0
"estExt_Genewise1Plus.C_3_t10103"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_3_t10106"	60	21	19	88	21	22
"estExt_Genewise1Plus.C_3_t10211"	3	1	2	2	1	1
"estExt_Genewise1Plus.C_3_t10254"	4	3	1	9	3	7
"estExt_Genewise1Plus.C_3_t10309"	41	11	15	23	11	12
"estExt_Genewise1Plus.C_3_t10314"	8	4	4	10	5	0
"estExt_Genewise1Plus.C_3_t10371"	68	20	22	75	29	20
"estExt_Genewise1Plus.C_3_t10388"	22	11	6	22	4	8
"estExt_Genewise1Plus.C_3_t10392"	6	4	0	14	4	4
"estExt_Genewise1Plus.C_3_t10420"	75	22	16	36	10	16
"estExt_Genewise1Plus.C_3_t20031"	8	3	2	10	7	2
"estExt_Genewise1Plus.C_3_t20041"	9	1	3	2	2	0
"estExt_Genewise1Plus.C_3_t20075"	9	1	2	7	1	3
"estExt_Genewise1Plus.C_3_t20088"	3	2	1	9	7	3
"estExt_Genewise1Plus.C_3_t20091"	1	3	2	1	4	2
"estExt_Genewise1Plus.C_3_t20111"	3	1	3	5	1	1
"estExt_Genewise1Plus.C_3_t20136"	25	8	5	20	9	8
"estExt_Genewise1Plus.C_3_t20251"	16	7	8	20	6	7
"estExt_Genewise1Plus.C_3_t20281"	3	0	1	0	1	0
"estExt_Genewise1Plus.C_3_t20305"	8	5	4	4	2	1
"estExt_Genewise1Plus.C_3_t20321"	5	1	4	10	1	3
"estExt_Genewise1Plus.C_3_t20340"	44	13	9	42	18	19
"estExt_Genewise1Plus.C_3_t20371"	7	1	1	6	4	2
"estExt_Genewise1Plus.C_3_t20399"	5	6	2	7	5	2
"estExt_Genewise1Plus.C_3_t20479"	7	9	2	24	3	7
"estExt_Genewise1Plus.C_3_t20495"	5	2	0	4	2	2
"estExt_Genewise1Plus.C_3_t30004"	0	2	0	1	2	3
"estExt_Genewise1Plus.C_3_t30020"	55	22	27	71	22	16
"estExt_Genewise1Plus.C_3_t30029"	5	3	3	5	1	2
"estExt_Genewise1Plus.C_3_t30053"	3	2	2	4	1	2
"estExt_Genewise1Plus.C_3_t30072"	8	6	5	10	7	6
"estExt_Genewise1Plus.C_3_t30117"	14	3	2	5	2	1
"estExt_Genewise1Plus.C_3_t30146"	13	4	6	22	7	7
"estExt_Genewise1Plus.C_3_t30221"	6	2	1	7	3	1
"estExt_Genewise1Plus.C_3_t30239"	3	1	2	7	1	2
"estExt_Genewise1Plus.C_3_t30252"	25	11	9	15	10	7
"estExt_Genewise1Plus.C_3_t30257"	0	0	1	0	0	0
"estExt_Genewise1Plus.C_3_t30292"	2	0	1	9	1	1
"estExt_Genewise1Plus.C_3_t30310"	26	8	5	9	0	0
"estExt_Genewise1Plus.C_3_t30325"	0	1	0	10	4	4
"estExt_Genewise1Plus.C_3_t30344"	0	0	0	0	1	0
"estExt_Genewise1Plus.C_3_t30347"	3	0	3	6	0	1
"estExt_Genewise1Plus.C_3_t30437"	12	2	1	5	2	1
"estExt_Genewise1Plus.C_3_t30447"	8	6	1	13	0	3
"estExt_Genewise1Plus.C_400029"	38	12	17	31	11	16
"estExt_Genewise1Plus.C_410010"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_410044"	1	1	0	1	0	0
"estExt_Genewise1Plus.C_410092"	8	0	3	8	4	2
"estExt_Genewise1Plus.C_410139"	5	0	0	7	0	1
"estExt_Genewise1Plus.C_410172"	4	0	1	5	2	1
"estExt_Genewise1Plus.C_410182"	1	0	0	1	0	1
"estExt_Genewise1Plus.C_420114"	30	11	6	17	7	4
"estExt_Genewise1Plus.C_420120"	251	92	70	137	42	50
"estExt_Genewise1Plus.C_420158"	6	1	0	2	0	1
"estExt_Genewise1Plus.C_430001"	2	0	0	1	0	0
"estExt_Genewise1Plus.C_430030"	47	19	15	0	0	1
"estExt_Genewise1Plus.C_430042"	14	3	3	21	8	8
"estExt_Genewise1Plus.C_440009"	6	3	0	2	5	0
"estExt_Genewise1Plus.C_440094"	24	11	11	43	15	13
"estExt_Genewise1Plus.C_440167"	10	3	4	16	7	5
"estExt_Genewise1Plus.C_440171"	4	5	5	12	0	7
"estExt_Genewise1Plus.C_460028"	3	0	1	1	0	0
"estExt_Genewise1Plus.C_460069"	2	2	1	3	1	1
"estExt_Genewise1Plus.C_460178"	1	0	0	0	0	0
"estExt_Genewise1Plus.C_470028"	36	4	9	33	14	11
"estExt_Genewise1Plus.C_480053"	11	1	4	0	0	0
"estExt_Genewise1Plus.C_480059"	3	1	0	0	1	1
"estExt_Genewise1Plus.C_480065"	1	0	0	1	0	0
"estExt_Genewise1Plus.C_480141"	4	3	0	2	1	1
"estExt_Genewise1Plus.C_480145"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_480151"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_480161"	18	1	2	27	7	5
"estExt_Genewise1Plus.C_4_t10044"	9	2	2	13	2	2
"estExt_Genewise1Plus.C_4_t10085"	10	3	1	9	2	1
"estExt_Genewise1Plus.C_4_t10091"	62	19	11	48	18	23
"estExt_Genewise1Plus.C_4_t10102"	21	4	4	11	5	6
"estExt_Genewise1Plus.C_4_t10104"	8	1	0	13	2	3
"estExt_Genewise1Plus.C_4_t10108"	7	2	1	7	2	1
"estExt_Genewise1Plus.C_4_t10130"	1	0	0	0	0	0
"estExt_Genewise1Plus.C_4_t10154"	72	23	18	45	13	15
"estExt_Genewise1Plus.C_4_t10176"	3	0	0	2	1	0
"estExt_Genewise1Plus.C_4_t10247"	11	4	2	7	6	4
"estExt_Genewise1Plus.C_4_t10265"	55	12	19	62	26	28
"estExt_Genewise1Plus.C_4_t10302"	1	0	0	1	0	0
"estExt_Genewise1Plus.C_4_t10305"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_4_t10369"	3	0	1	2	0	2
"estExt_Genewise1Plus.C_4_t10460"	36	14	20	32	15	9
"estExt_Genewise1Plus.C_4_t10468"	92	30	40	138	30	39
"estExt_Genewise1Plus.C_4_t10483"	8	2	2	11	1	7
"estExt_Genewise1Plus.C_4_t10492"	1	2	0	5	0	3
"estExt_Genewise1Plus.C_4_t20036"	5	1	0	5	1	2
"estExt_Genewise1Plus.C_4_t20151"	46	15	15	58	22	17
"estExt_Genewise1Plus.C_4_t20165"	6	3	1	14	5	2
"estExt_Genewise1Plus.C_4_t20172"	20	11	3	29	10	6
"estExt_Genewise1Plus.C_4_t20205"	32	10	6	19	7	6
"estExt_Genewise1Plus.C_4_t20224"	9	1	2	15	5	1
"estExt_Genewise1Plus.C_4_t20256"	26	3	7	25	6	8
"estExt_Genewise1Plus.C_4_t20264"	22	4	4	20	7	4
"estExt_Genewise1Plus.C_4_t20285"	2	0	2	8	1	3
"estExt_Genewise1Plus.C_4_t20311"	10	3	2	10	4	8
"estExt_Genewise1Plus.C_4_t20322"	99	30	34	76	34	28
"estExt_Genewise1Plus.C_4_t20341"	8	3	3	15	5	5
"estExt_Genewise1Plus.C_4_t20361"	19	10	8	17	4	4
"estExt_Genewise1Plus.C_4_t20390"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_4_t20413"	0	1	0	1	1	0
"estExt_Genewise1Plus.C_4_t20460"	2	1	1	17	6	6
"estExt_Genewise1Plus.C_4_t20496"	29	7	5	21	9	8
"estExt_Genewise1Plus.C_4_t30064"	1	1	2	10	2	1
"estExt_Genewise1Plus.C_4_t30082"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_500048"	2	1	0	1	1	0
"estExt_Genewise1Plus.C_500054"	1	1	1	1	2	3
"estExt_Genewise1Plus.C_500067"	41	14	13	16	7	7
"estExt_Genewise1Plus.C_500130"	1	0	1	2	1	0
"estExt_Genewise1Plus.C_510096"	25	4	3	24	6	5
"estExt_Genewise1Plus.C_510101"	37	15	8	14	6	5
"estExt_Genewise1Plus.C_530055"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_540025"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_550026"	2	0	0	1	0	0
"estExt_Genewise1Plus.C_550074"	11	6	6	15	3	3
"estExt_Genewise1Plus.C_560044"	34	8	6	23	10	9
"estExt_Genewise1Plus.C_560050"	8	3	3	9	2	4
"estExt_Genewise1Plus.C_560064"	73	20	18	72	21	18
"estExt_Genewise1Plus.C_560075"	0	0	0	1	0	0
"estExt_Genewise1Plus.C_570059"	13	4	6	8	0	3
"estExt_Genewise1Plus.C_570087"	1	1	0	1	0	0
"estExt_Genewise1Plus.C_580005"	0	1	0	0	0	1
"estExt_Genewise1Plus.C_5_t10043"	1	2	1	2	0	3
"estExt_Genewise1Plus.C_5_t10181"	13	2	6	26	8	6
"estExt_Genewise1Plus.C_5_t10212"	3	2	4	8	2	1
"estExt_Genewise1Plus.C_5_t10280"	1	0	2	4	1	1
"estExt_Genewise1Plus.C_5_t10283"	5	0	1	10	1	2
"estExt_Genewise1Plus.C_5_t10293"	5	2	4	10	2	6
"estExt_Genewise1Plus.C_5_t10316"	104	36	33	80	30	34
"estExt_Genewise1Plus.C_5_t10323"	21	9	6	29	6	8
"estExt_Genewise1Plus.C_5_t10425"	17	4	5	18	8	10
"estExt_Genewise1Plus.C_5_t10448"	2	2	2	17	3	8
"estExt_Genewise1Plus.C_5_t10451"	6	3	0	10	3	3
"estExt_Genewise1Plus.C_5_t10461"	422	139	117	316	87	120
"estExt_Genewise1Plus.C_5_t20027"	22	3	7	18	5	6
"estExt_Genewise1Plus.C_5_t20071"	17	8	6	37	12	11
"estExt_Genewise1Plus.C_5_t20116"	17	7	7	31	12	6
"estExt_Genewise1Plus.C_5_t20129"	2	3	2	1	0	1
"estExt_Genewise1Plus.C_5_t20374"	11	4	1	20	4	3
"estExt_Genewise1Plus.C_5_t20386"	12	4	2	33	12	13
"estExt_Genewise1Plus.C_5_t20408"	4	0	3	10	5	3
"estExt_Genewise1Plus.C_5_t20469"	9	1	5	6	5	2
"estExt_Genewise1Plus.C_5_t30010"	4	1	3	4	5	3
"estExt_Genewise1Plus.C_5_t30017"	13	3	3	8	5	5
"estExt_Genewise1Plus.C_5_t30061"	15	1	3	8	5	1
"estExt_Genewise1Plus.C_5_t30075"	3	1	1	3	1	2
"estExt_Genewise1Plus.C_5_t30082"	10	5	4	22	8	7
"estExt_Genewise1Plus.C_5_t30112"	13	3	3	21	7	4
"estExt_Genewise1Plus.C_5_t30188"	23	7	3	49	18	16
"estExt_Genewise1Plus.C_5_t30211"	27	6	8	21	2	9
"estExt_Genewise1Plus.C_5_t30213"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_5_t30220"	22	8	5	101	33	28
"estExt_Genewise1Plus.C_5_t30323"	1	0	0	0	0	0
"estExt_Genewise1Plus.C_5_t30350"	21	9	4	11	3	4
"estExt_Genewise1Plus.C_5_t30361"	13	3	3	18	4	6
"estExt_Genewise1Plus.C_5_t30365"	8	1	1	7	3	5
"estExt_Genewise1Plus.C_5_t30407"	0	1	0	1	0	0
"estExt_Genewise1Plus.C_5_t30436"	0	0	0	0	0	1
"estExt_Genewise1Plus.C_5_t30448"	24	7	11	29	7	6
"estExt_Genewise1Plus.C_5_t30452"	4	3	2	6	1	0
"estExt_Genewise1Plus.C_5_t30460"	8	2	2	10	3	6
"estExt_Genewise1Plus.C_5_t40009"	2	0	0	0	1	0
"estExt_Genewise1Plus.C_5_t40013"	30	13	6	51	13	14
"estExt_Genewise1Plus.C_5_t40033"	4	1	1	6	2	5
"estExt_Genewise1Plus.C_5_t40038"	1	1	1	9	3	5
"estExt_Genewise1Plus.C_5_t40079"	77	27	32	76	38	26
"estExt_Genewise1Plus.C_5_t40104"	11	5	7	19	6	11
"estExt_Genewise1Plus.C_600032"	1	0	0	0	0	0
"estExt_Genewise1Plus.C_610051"	4	0	2	5	4	3
"estExt_Genewise1Plus.C_610063"	11	7	2	13	1	3
"estExt_Genewise1Plus.C_620047"	5	3	3	10	2	4
"estExt_Genewise1Plus.C_660038"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_680003"	36	6	7	4	1	0
"estExt_Genewise1Plus.C_6_t10036"	2	0	1	4	0	3
"estExt_Genewise1Plus.C_6_t10053"	6	2	3	11	1	4
"estExt_Genewise1Plus.C_6_t10199"	15	4	5	12	5	3
"estExt_Genewise1Plus.C_6_t10215"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_6_t10244"	21	4	7	9	6	6
"estExt_Genewise1Plus.C_6_t10252"	64	22	19	46	23	24
"estExt_Genewise1Plus.C_6_t10367"	39	7	10	36	11	9
"estExt_Genewise1Plus.C_6_t10376"	1	2	1	2	0	1
"estExt_Genewise1Plus.C_6_t10383"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_6_t10426"	10	2	0	4	4	2
"estExt_Genewise1Plus.C_6_t10499"	8	2	1	7	2	0
"estExt_Genewise1Plus.C_6_t20016"	11	4	3	2	4	2
"estExt_Genewise1Plus.C_6_t20046"	58	18	13	63	11	13
"estExt_Genewise1Plus.C_6_t20059"	20	14	7	31	10	14
"estExt_Genewise1Plus.C_6_t20120"	18	10	6	25	11	8
"estExt_Genewise1Plus.C_6_t20142"	0	0	0	1	0	0
"estExt_Genewise1Plus.C_6_t20231"	2	0	1	0	0	0
"estExt_Genewise1Plus.C_6_t20232"	4	3	3	4	0	2
"estExt_Genewise1Plus.C_6_t20233"	17	4	3	3	1	1
"estExt_Genewise1Plus.C_6_t20275"	0	0	0	0	0	0
"estExt_Genewise1Plus.C_720002"	1	2	0	1	0	1
"estExt_Genewise1Plus.C_730035"	5	0	1	2	2	0
"estExt_Genewise1Plus.C_740036"	14	4	4	24	7	7
"estExt_Genewise1Plus.C_750006"	149	41	41	81	30	14
"estExt_Genewise1Plus.C_750019"	24	7	1	24	10	7
"estExt_Genewise1Plus.C_790002"	5	3	0	10	4	6
"estExt_Genewise1Plus.C_790033"	3	0	2	8	1	0
"estExt_Genewise1Plus.C_7_t10031"	6	5	0	8	5	0
"estExt_Genewise1Plus.C_7_t10044"	8	4	3	8	2	0
"estExt_Genewise1Plus.C_7_t10048"	4	1	6	9	2	2
"estExt_Genewise1Plus.C_7_t10105"	22	3	8	17	5	3
"estExt_Genewise1Plus.C_7_t10133"	11	6	4	14	7	10
